file_path,feature_id,feature_name,rfc
"apps/runtime/src/__tests__/rate-limiter-plan-aware.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/rate-limiter-resilience-fixes.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/rate-limiter-session-message.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/realtime-voice-executor.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/reasoning-executor-guards.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/reasoning-gather-handoff.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/redis-circuit-breaker.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/redis-connection-cleanup.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/redis-execution-queue.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/redis-fallback-metrics.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/redis-session-store-compression.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/redis-session-store-conv.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/repos-data.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/repos-project.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/repos-session.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/repos.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/rich-content-execution.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/route-validation.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routes/contacts-history.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routes/sessions-messages-cursor.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routing-conditions.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routing-delegate-failures.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routing-executor-helpers.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routing-executor-multi-intent.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routing-executor-unit.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routing-fanout-failures.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/routing-remote-handoff.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/runtime-completion.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/runtime-executor-error-paths.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/runtime-executor.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/runtime-lifecycle.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/runtime-mcp-provider.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/runtime-ws-client-guard.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/scripted-mode-handoff-fix.unit.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/sdk-channels-authz.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/search-ai-circuit-breaker.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/secrets-provider.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-cleanup-retention.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-conversation-sync.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-counting.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-factory.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-fork.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-identity-integration.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-llm-client-timeout.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-metadata.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-ownership-authz.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-pii-vault.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-redis-e2e.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-rehydration.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-resolver-gaps.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-resolver.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-routes.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-security.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-service.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-threading-context.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-tracing-logging.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/session-ttl-dynamic.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/sessions-authz.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/settings-resolution.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/settings-version-service.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/severity-actions-policy.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/sidecar-config-wiring.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/slack-interactive-parsing.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/slack-slash-commands.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/stale-session-reaper.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/store-factory.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/stores.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/streaming-guardrails-pipeline.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/streaming-guardrails-policy.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/streaming-guardrails-wiring.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/stress/runtime-channel-stress.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/stress/runtime-e2e-persistence.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/stress/runtime-load-test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/stress/runtime-load.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/telegram-adapter.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/telegram-media-downloader.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/telegram-stream-buffer.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/template-engine.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tenant-config-advanced-nlu.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tenant-model-routes.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tenant-models-authz.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tenant-models.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tenant-service-instances-authz.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/thread-resume-integration.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/thread-resume.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/thread-sync-functions.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tiered-session-store.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-audit-logger.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-call-rate-plan.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-confirmation-gate.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-confirmation.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-executor-adapter.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-memory-bridge.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-oauth-service.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-resilience-factory.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/tool-secrets-authz.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/trace-emitter.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/trace-event-types.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/trace-forwarder-integration.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/trace-forwarder.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/trace-helpers.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/trace-profile-resolution.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/trace-wiring.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/transcript-routes.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/transfer-tool-executor.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/transient-cleanup.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/truncate-old-tool-results.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/twilio-service.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/typing-indicators.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/user-isolation-e2e.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/validation-retry.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/value-resolution.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/vercel-ai-adapters.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/version-routes.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/versions-authz.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/voice-mode-resolver.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/voice-realtime-trace.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/voice-twilio-sig.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/webhook-url-generation.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/webhooks/channel-webhooks-route.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/webhooks/channel-webhooks-twilio-route.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/webhooks/gupshup-webhook-route.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/webhooks/infobip-webhook-route.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/webhooks/slack-events.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/websocket-events.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/websocket-handler.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/wiring.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/workflow-routes.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/workflow-step-denormalize.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/workflow-validation.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/workflows-authz.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/ws-handler.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/ws-heartbeat.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/ws-message-timeout.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/ws-sdk-handler.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/ws-tenant-rate-limit.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/ws-twilio-handler.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/__tests__/yaml-flow.test.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/attachments/__tests__/message-preprocessor.test.ts","F003","Threaded Sessions and Memory","docs/specs/rfcs/RFC-003-threaded-sessions-memory.md"
"apps/runtime/src/attachments/__tests__/multimodal-service-client.test.ts","F003","Threaded Sessions and Memory","docs/specs/rfcs/RFC-003-threaded-sessions-memory.md"
"apps/runtime/src/attachments/message-preprocessor.ts","F003","Threaded Sessions and Memory","docs/specs/rfcs/RFC-003-threaded-sessions-memory.md"
"apps/runtime/src/attachments/multimodal-circuit-breaker.ts","F003","Threaded Sessions and Memory","docs/specs/rfcs/RFC-003-threaded-sessions-memory.md"
"apps/runtime/src/attachments/multimodal-service-client.ts","F003","Threaded Sessions and Memory","docs/specs/rfcs/RFC-003-threaded-sessions-memory.md"
"apps/runtime/src/channels/adapters/ag-ui-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/audiocodes-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/email-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/email-attachment-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/genesys-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/http-async-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/instagram-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/instagram-media-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/instagram-media-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/korevg-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/line-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/line-media-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/line-media-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/messenger-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/messenger-media-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/messenger-media-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/meta-constants.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/msteams-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/msteams-auth.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/msteams-file-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/msteams-file-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/msteams-stream-buffer.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/msteams-stream-client.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/slack-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/slack-file-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/slack-file-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/slack-stream-buffer.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/slack-stream-client.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/telegram-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/telegram-media-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/telegram-media-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/telegram-stream-buffer.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/twilio-sms-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/twilio-sms-media-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/twilio-sms-media-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/vxml-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/whatsapp-adapter.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/whatsapp-media-processor.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/whatsapp-provider.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/whatsapp-providers/gupshup-media-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/whatsapp-providers/gupshup-provider.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
"apps/runtime/src/channels/adapters/whatsapp-providers/infobip-media-downloader.ts","F002","Runtime Core Orchestration","docs/specs/rfcs/RFC-002-runtime-core-orchestration.md"
